#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     7.04914096067486                2.069                    0
    14.4481609477823     7.04914096067486     3.55660579397171                    0
    111.100262162047                    0    0.011382589480927                    0
                 0.5                    0   0.0113825894710692                    0
                 0.5                    0   0.0124974390327397                    0
                 0.5                    0   0.0147594197270674                    0
                 0.5                    0   0.0182331549521801                    0
                 0.5                    0   0.0230157121328649                    0
                 0.5                    0   0.0292367094454769                    0
                 0.5                    0   0.0370583731144539                    0
                 0.5                    0    0.046675475927533                    0
                 0.5                    0   0.0583150746880077                    0
                 0.5                    0   0.0722359543522587                    0
                 0.5                    0   0.0887276801732132                    0
                 0.5                    0    0.108109156833144                    0
                 0.5                    0    0.130726595786055                    0
                 0.5                    0     0.15695079922686                    0
                 0.5                    0    0.187173681512069                    0
                 0.5                    0    0.221803966550911                    0
                 0.5                    0    0.261262022531609                    0
                 0.5                    0    0.305973822966392                    0
                 0.5                    0    0.356364054787413                    0
                 0.5                    0    0.412848429185147                    0
                 0.5                    0    0.475825287863513                    0
                 0.5                    0    0.545666634959474                    0
                 0.5                    0    0.622708761405934                    0
                 0.5                    0    0.707242662234457                    0
                 0.5                    0     0.79950447639091                    0
                 0.5                    0    0.899666201284962                    0
                 0.5                    0     1.00782694887159                    0
                 0.5                    0      1.1240050151849                    0
                 0.5                    0     1.24813102989292                    0
                 0.5                    0     1.38004243606065                    0
                 0.5                    0     1.51947952288443                    0
                 0.5                    0     1.66608319627505                    0
                 0.5                    0     1.81939462501359                    0
                 0.5                    0     1.97885684557151                    0
                 0.5                    0     2.14381834888908                    0
                 0.5                    0     2.31353861018506                    0
                 0.5                    0      2.4871954612384                    0
                 0.5                    0     2.66389414664847                    0
                 0.5                    0     2.84267785433694                    0
                 0.5                    0     3.02253946866542                    0
                 0.5                    0     3.20243426412127                    0
                 0.5                    0     3.38129323994896                    0
                 0.5                    0      3.5580367918635                    0
                 0.5                    0     3.73158842559048                    0
                 0.5                    0      3.9008882369598                    0
                 0.5                    0     4.06490591225239                    0
                 0.5                    0     4.22265303733688                    0
                 0.5                    0     4.37319454123124                    0
                 0.5                    0     4.51565913533549                    0
                 0.5                    0     4.64924864020295                    0
                 0.5                    0     4.77324611450144                    0
                 0.5                    0     4.88702271395217                    0
                 0.5                    0     4.99004321107319                    0
                 0.5                    0      5.0818701006032                    0
                 0.5                    0     5.16216620326134                    0
                 0.5                    0     5.23069566620061                    0
                 0.5                    0     5.28732324747321                    0
                 0.5                    0     5.33201177000121                    0
                 0.5                    0     5.36481764383582                    0
                 0.5                    0     5.38588438896231                    0
                 0.5                    0     5.39543414800319                    0
                 0.5                    0     5.39375725996735                    0
                 0.5                    0     5.38120007084386                    0
                 0.5                    0     5.35815127927673                    0
                 0.5                    0     5.32502724751634                    0
                 0.5                    0     5.28225683827124                    0
                 0.5                    0     5.23026645392358                    0
                 0.5                    0     5.16946604189678                    0
                 0.5                    0     5.10023687535831                    0
                 0.5                    0     5.02292191051304                    0
                 0.5                    0     4.93781945260875                    0
                 0.5                    0     4.84518072933856                    0
                 0.5                    0     4.74521177519018                    0
                 0.5                    0     4.63807978216685                    0
                 0.5                    0      4.5239237858026                    0
                 0.5                    0     4.40286925018666                    0
                 0.5                    0     4.27504581508719                    0
                 0.5                    0     4.14060719718385                    0
                 0.5                    0     3.99975202025067                    0
                 0.5                    0     3.85274420728221                    0
                 0.5                    0     3.69993151725338                    0
                 0.5                    0      3.5417608596549                    0
                 0.5                    0     3.37878917212492                    0
                 0.5                    0     3.21168889267362                    0
                 0.5                    0     3.04124738212449                    0
                 0.5                    0     2.86836003132588                    0
                 0.5                    0     2.69401719311056                    0
                 0.5                    0     2.51928547991755                    0
                 0.5                    0     2.34528433356567                    0
                 0.5                    0     2.17315907590245                    0
                 0.5                    0      2.0040518653732                    0
                 0.5                    0     1.83907209977875                    0
                 0.5                    0     1.67926781306301                    0
                 0.5                    0     1.52559951637477                    0
                 0.5                    0     1.37891774192672                    0
                 0.5                    0     1.23994528067067                    0
                 0.5                    0       1.109264785246                    0
                 0.5                    0    0.987312064808761                    0
                 0.5                    0     0.87437505550891                    0
                 0.5                    0    0.770598134947191                    0
                 0.5                    0    0.675991182291937                    0
                 0.5                    0    0.590442583627896                    0
                 0.5                    0    0.513735253709908                    0
                 0.5                    0    0.445564692878513                    0
                 0.5                    0    0.385558117207623                    0
                 0.5                    0    0.333293781137612                    0
                 0.5                    0    0.288319740795408                    0
                 0.5                    0    0.250171466184885                    0
                 0.5                    0    0.218387883797444                    0
                 0.5                    0    0.192525601013327                    0
                 0.5                    0    0.172171215146168                    0
                 0.5                    0    0.156951731578261                    0
                 0.5                    0    0.146543199567098                    0
