# intensity: 0.999966991675683
# background: 1.13410986437178e-06
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
 0.00805127276801351 0.000100530210824943     1.00386536193022  0.00501129385874257     0.99996812578555    0.117795129411678
 0.00856010304269367 0.000106143773224979    0.995509869822894  0.00470801831892831    0.999968125785547    0.106352099321465
 0.00906893296650086 0.000112717291942425    0.994776879712729  0.00443881172199681    0.999968125785552   0.0943323738035193
 0.00955580928591915 0.000118462321491274    0.997532173535026  0.00420806367921448    0.999968125785547   0.0842524949076891
   0.010053687069175 0.000124992778987393     1.00013185893664  0.00399519394597094    0.999968125785545   0.0751971127114777
  0.0105691012668351 0.000130819154086689      1.0026727532703  0.00379591495918553    0.999968125785551    0.066971108138029
  0.0110603791753756 0.000137354276734185     1.00420790709129  0.00362320798890306    0.999968125785551   0.0600758904250233
  0.0115538627912877  0.00014290941742086    0.999923136368726  0.00346445600285866    0.999968125785549   0.0539624844854658
  0.0120604934259967 0.000149442867372249    0.996880419050538  0.00331492581040027    0.999968125785545   0.0484221025481919
  0.0125693197171533 0.000155275073174606     1.00024939072711  0.00317681096548453    0.999968125785546    0.043508038171145
  0.0130540016973843 0.000161567488664894     1.00407062514076   0.0030551956214161    0.999968125785547   0.0393597756123332
  0.0135562698824506 0.000167559055923455     0.99870560818305   0.0029382392159101    0.999942194353189   0.0355416164145086
  0.0140694790530573 0.000174057286826425    0.963429627848909  0.00277722279876901    0.964779749496074   0.0320788501519648
  0.0145651534846691  0.00018029970399446    0.738601637658442  0.00234215852412951    0.738945820617646   0.0291038383659322
  0.0150586009069673 0.000186225596841494    0.460528687120678  0.00178869148441155    0.461079380076357   0.0264607389826338
  0.0155652790778637 0.000192450490945915    0.317733286649996  0.00143771737018353    0.318361532000891   0.0240365390041425
  0.0160696827392711  0.00019841979798431    0.244606812090877   0.0012173219395182     0.24372581464277   0.0218790334699205
   0.016563139979033 0.000204931579383617    0.198212183136303  0.00105543865264725    0.195079322875194    0.019987176758515
