#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.55660579   0.00000000
 14.44816095   3.55660579   0.00000000
 14.44816095   0.01138259   0.00000000
125.54842311   0.01138259   0.00000000
125.54842311   0.01138259   0.00000000
126.04842311   0.01138259   0.00000000
126.04842311   0.01249744   0.00000000
126.54842311   0.01249744   0.00000000
126.54842311   0.01475942   0.00000000
127.04842311   0.01475942   0.00000000
127.04842311   0.01823315   0.00000000
127.54842311   0.01823315   0.00000000
127.54842311   0.02301571   0.00000000
128.04842311   0.02301571   0.00000000
128.04842311   0.02923671   0.00000000
128.54842311   0.02923671   0.00000000
128.54842311   0.03705837   0.00000000
129.04842311   0.03705837   0.00000000
129.04842311   0.04667548   0.00000000
129.54842311   0.04667548   0.00000000
129.54842311   0.05831507   0.00000000
130.04842311   0.05831507   0.00000000
130.04842311   0.07223595   0.00000000
130.54842311   0.07223595   0.00000000
130.54842311   0.08872768   0.00000000
131.04842311   0.08872768   0.00000000
131.04842311   0.10810916   0.00000000
131.54842311   0.10810916   0.00000000
131.54842311   0.13072660   0.00000000
132.04842311   0.13072660   0.00000000
132.04842311   0.15695080   0.00000000
132.54842311   0.15695080   0.00000000
132.54842311   0.18717368   0.00000000
133.04842311   0.18717368   0.00000000
133.04842311   0.22180397   0.00000000
133.54842311   0.22180397   0.00000000
133.54842311   0.26126202   0.00000000
134.04842311   0.26126202   0.00000000
134.04842311   0.30597382   0.00000000
134.54842311   0.30597382   0.00000000
134.54842311   0.35636405   0.00000000
135.04842311   0.35636405   0.00000000
135.04842311   0.41284843   0.00000000
135.54842311   0.41284843   0.00000000
135.54842311   0.47582529   0.00000000
136.04842311   0.47582529   0.00000000
136.04842311   0.54566663   0.00000000
136.54842311   0.54566663   0.00000000
136.54842311   0.62270876   0.00000000
137.04842311   0.62270876   0.00000000
137.04842311   0.70724266   0.00000000
137.54842311   0.70724266   0.00000000
137.54842311   0.79950448   0.00000000
138.04842311   0.79950448   0.00000000
138.04842311   0.89966620   0.00000000
138.54842311   0.89966620   0.00000000
138.54842311   1.00782695   0.00000000
139.04842311   1.00782695   0.00000000
139.04842311   1.12400502   0.00000000
139.54842311   1.12400502   0.00000000
139.54842311   1.24813103   0.00000000
140.04842311   1.24813103   0.00000000
140.04842311   1.38004244   0.00000000
140.54842311   1.38004244   0.00000000
140.54842311   1.51947952   0.00000000
141.04842311   1.51947952   0.00000000
141.04842311   1.66608320   0.00000000
141.54842311   1.66608320   0.00000000
141.54842311   1.81939463   0.00000000
142.04842311   1.81939463   0.00000000
142.04842311   1.97885685   0.00000000
142.54842311   1.97885685   0.00000000
142.54842311   2.14381835   0.00000000
143.04842311   2.14381835   0.00000000
143.04842311   2.31353861   0.00000000
143.54842311   2.31353861   0.00000000
143.54842311   2.48719546   0.00000000
144.04842311   2.48719546   0.00000000
144.04842311   2.66389415   0.00000000
144.54842311   2.66389415   0.00000000
144.54842311   2.84267785   0.00000000
145.04842311   2.84267785   0.00000000
145.04842311   3.02253947   0.00000000
145.54842311   3.02253947   0.00000000
145.54842311   3.20243426   0.00000000
146.04842311   3.20243426   0.00000000
146.04842311   3.38129324   0.00000000
146.54842311   3.38129324   0.00000000
146.54842311   3.55803679   0.00000000
147.04842311   3.55803679   0.00000000
147.04842311   3.73158843   0.00000000
147.54842311   3.73158843   0.00000000
147.54842311   3.90088824   0.00000000
148.04842311   3.90088824   0.00000000
148.04842311   4.06490591   0.00000000
148.54842311   4.06490591   0.00000000
148.54842311   4.22265304   0.00000000
149.04842311   4.22265304   0.00000000
149.04842311   4.37319454   0.00000000
149.54842311   4.37319454   0.00000000
149.54842311   4.51565914   0.00000000
150.04842311   4.51565914   0.00000000
150.04842311   4.64924864   0.00000000
150.54842311   4.64924864   0.00000000
150.54842311   4.77324611   0.00000000
151.04842311   4.77324611   0.00000000
151.04842311   4.88702271   0.00000000
151.54842311   4.88702271   0.00000000
151.54842311   4.99004321   0.00000000
152.04842311   4.99004321   0.00000000
152.04842311   5.08187010   0.00000000
152.54842311   5.08187010   0.00000000
152.54842311   5.16216620   0.00000000
153.04842311   5.16216620   0.00000000
153.04842311   5.23069567   0.00000000
153.54842311   5.23069567   0.00000000
153.54842311   5.28732325   0.00000000
154.04842311   5.28732325   0.00000000
154.04842311   5.33201177   0.00000000
154.54842311   5.33201177   0.00000000
154.54842311   5.36481764   0.00000000
155.04842311   5.36481764   0.00000000
155.04842311   5.38588439   0.00000000
155.54842311   5.38588439   0.00000000
155.54842311   5.39543415   0.00000000
156.04842311   5.39543415   0.00000000
156.04842311   5.39375726   0.00000000
156.54842311   5.39375726   0.00000000
156.54842311   5.38120007   0.00000000
