Q I dI dQ
0.0038666097719803135 0.0264334638874832 0.02760450108520186 0.0010218893759536443
0.004018937118712492 0.030602280783536356 0.01748559508485522 0.0010236995398584627
0.004177265490096963 0.02403663803028647 0.016823895864430654 0.001025651548022755
0.00434183129999933 0.02994815410330579 0.016187317842855438 0.0010277562205377483
0.004512880275947294 0.04464949615196277 0.015574910487195195 0.0010300251564641005
0.004690667826047789 0.04864471478919258 0.014985759355482993 0.0010324707827641803
0.004875459420359074 0.030863871132326547 0.014418984731243615 0.0010351064052274647
0.005067530987287159 0.008919261872317733 0.013873740309863205 0.0010379462613035564
0.0052671693255984964 0.03477562496542923 0.013349211934843187 0.001041005574726242
0.0054746725326642025 0.0412845673982832 0.01284461638205095 0.0010443006117776233
0.005690350449575162 0.042362088601242666 0.012359200190150549 0.0010478487390038662
0.005914525123792696 0.03895449670962687 0.011892238535468128 0.0010516684821537596
0.006147531290025681 0.045920556479253354 0.011443034149606167 0.0010557795860685172
0.0063897168700520444 0.034258876535514925 0.011010916278195653 0.0010602030752067005
0.006641443492231025 0.021483728451623534 0.01059523967922473 0.0010649613144426374
0.00690308703148197 0.03863495282939902 0.010195383659450174 0.001070078069731323
0.007175038170535863 0.032551020026091726 0.009810751147449545 0.0010755785681888254
0.007457702983297674 0.02810993608052228 0.009440767801928573 0.0010814895570962714
0.007751503541190678 0.036188901423864335 0.00908488115395082 0.0010878393612993736
0.008056878543387996 0.025369345223837103 0.008742559781806316 0.0010946579384462285
0.008374283971872475 0.023897815996698192 0.008413292517284544 0.0011019769314860508
0.008704193772303094 0.04647657965124459 0.00809658768216308 0.00110982971784295
0.009047100561704451 0.02883822282557697 0.007791972353771884 0.0011182514546842727
0.00940351636403606 0.03917708611479646 0.007498991658529224 0.00112727911972476
0.00977397337473993 0.03606569468544133 0.007217208092392767 0.0011369515470479943
0.010159024755407845 0.0393481041862377 0.006946200867207744 0.0011473094574871066
0.010559245459755057 0.027584179066141218 0.00668556528196977 0.0011583954831887924
0.010975233092133713 0.031170207160704604 0.006434912118059543 0.0011702541860888888
0.011407608799867894 0.03626770138931138 0.006193867057539999 0.0011829320701537828
0.011857018200742742 0.033923699674658206 0.005962070123642831 0.0011964775873884348
0.012324132347032512 0.030380199735139043 0.0057391751425993 0.0012109411377763198
0.012809648727507119 0.027257735558630494 0.006335983818690054 0.002079278501266159
0.012809648727507119 0.03271925394959555 0.005524849226006305 0.0012263750634954622
0.01331429230891332 0.02522280551574159 0.005865636480453401 0.002089028181013159
0.01331429230891332 0.027713478283533575 0.005318772272946161 0.0012428336379431487
0.013838816618485596 0.03554783762208089 0.005646027091837528 0.002099510303706891
0.013838816618485596 0.04085185660735687 0.005117690434451442 0.0012603730502939415
0.01438400486910324 0.032009040186399274 0.004921531458778914 0.0012790513865045723
0.01438400486910324 0.024686512270192806 0.005434848735020451 0.00211077609868584
0.014950671128773666 0.03250032293394445 0.005231786136620407 0.002122879840635265
0.014950671128773666 0.03398339843524662 0.004732722092955779 0.0012989286078578235
0.015539661536188134 0.034462039101530346 0.005031298264631119 0.0021358789592570856
0.015539661536188134 0.03379030135469973 0.004550980514222093 0.0013200665282980949
0.016151855564165058 0.03228266658435523 0.004837889237236579 0.002149834143991132
0.016151855564165058 0.03650979823304959 0.004376035466512503 0.0013425287919467273
0.016788167332867414 0.037579735115902596 0.004207625857093573 0.0013663808522886766
0.016788167332867414 0.03844282909820998 0.004651705408725644 0.002164809442645074
0.01744954697475503 0.03174566206716801 0.00404550036859321 0.0013916899545883446
0.01744954697475503 0.03570687925401698 0.0044724689372893575 0.0021808723527905654
0.018136982053310043 0.038273668727289004 0.0038894170858712117 0.001418525123117343
0.018136982053310043 0.03864859903174814 0.0042999123756774235 0.0021980939048137182
0.01885149903765389 0.0328559370904632 0.0037391431372071865 0.0014469571547586343
0.01885149903765389 0.034121331526208436 0.004133778274516205 0.0022165487355732443
0.019594164835257583 0.029538597254711606 0.003973818800903694 0.00223631515172334
0.019594164835257583 0.04100619539019514 0.003594454349306621 0.0014770586204898026
0.020366088385034113 0.03718608505289322 0.003819795371757119 0.0022574751819035986
0.020366088385034113 0.03186358381780828 0.003455134915651209 0.0015089038761453761
0.02116842231319164 0.029169297329047803 0.0036714783014198675 0.0022801146171864506
0.02116842231319164 0.03625481579163213 0.003320977077747565 0.0015425690837181873
0.022002364654319893 0.03652878060312342 0.0035286464630602606 0.0023043230394039784
0.022002364654319893 0.035245029733453156 0.0031917808188505975 0.0015781322442887488
0.022869160640279926 0.03613844848932022 0.003391086963424762 0.002330193837248569
0.022869160640279926 0.030210822247040546 0.0030673535697669702 0.0016156732434768686
0.023770104559568066 0.029688107700784745 0.0032585948305377988 0.0023578242103516516
0.023770104559568066 0.031456454157974226 0.002947509926368813 0.0016552739100995468
0.024706541689930698 0.029639818960209417 0.0031309727139681 0.0023873151618855155
0.024706541689930698 0.034626525020704395 0.0029111532110508358 0.001697018088502394
0.025679870307115552 0.03944355569937034 0.003008030597314382 0.0024187714805961854
0.025679870307115552 0.030387024669218114 0.003310548206845559 0.0017409917248170123
0.026691543772758786 0.03624065459070799 0.0036150383862764658 0.0017872829671921099
0.026691543772758786 0.03650448601885343 0.0028895855225930522 0.0024523017135497783
0.02774307270452572 0.03219358449335633 0.003912401140059594 0.001835982279858683
0.02774307270452572 0.03223850783476221 0.0027754613262430546 0.002488018131248089
0.028836027231745536 0.03545342103427849 0.004252827588022036 0.001887182570725126
0.028836027231745536 0.04133975478090424 0.002665488386498421 0.002526036687127256
0.02997203933990791 0.030775499004568257 0.004699937461013211 0.0019409793320608918
0.02997203933990791 0.033173134428006706 0.0025595033819128883 0.0025664769737817035
0.03115280530752254 0.035376577516187405 0.0024573490608588108 0.002609462178539543
0.03115280530752254 0.036710806774650225 0.005311389846506687 0.001997470793719946
0.03238008823898024 0.032676806745137385 0.002358874021861908 0.0026551190412417765
