#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.80984090   0.00000000
  8.48189605   3.80984090   0.00000000
  8.48189605   2.37405855   0.00000000
124.39606676   2.37405855   0.00000000
124.39606676   2.37405855   0.00000000
125.39606676   2.37405855   0.00000000
125.39606676   2.37583235   0.00000000
125.89606676   2.37583235   0.00000000
125.89606676   2.37766159   0.00000000
126.39606676   2.37766159   0.00000000
126.39606676   2.38018704   0.00000000
126.89606676   2.38018704   0.00000000
126.89606676   2.38348317   0.00000000
127.39606676   2.38348317   0.00000000
127.39606676   2.38764344   0.00000000
127.89606676   2.38764344   0.00000000
127.89606676   2.39278042   0.00000000
128.39606676   2.39278042   0.00000000
128.39606676   2.39902583   0.00000000
128.89606676   2.39902583   0.00000000
128.89606676   2.40653038   0.00000000
129.39606676   2.40653038   0.00000000
129.39606676   2.41546344   0.00000000
129.89606676   2.41546344   0.00000000
129.89606676   2.42601242   0.00000000
130.39606676   2.42601242   0.00000000
130.39606676   2.43838175   0.00000000
130.89606676   2.43838175   0.00000000
130.89606676   2.45279147   0.00000000
131.39606676   2.45279147   0.00000000
131.39606676   2.46947538   0.00000000
131.89606676   2.46947538   0.00000000
131.89606676   2.48867863   0.00000000
132.39606676   2.48867863   0.00000000
132.39606676   2.51065478   0.00000000
132.89606676   2.51065478   0.00000000
132.89606676   2.53566226   0.00000000
133.39606676   2.53566226   0.00000000
133.39606676   2.56396037   0.00000000
133.89606676   2.56396037   0.00000000
133.89606676   2.59580462   0.00000000
134.39606676   2.59580462   0.00000000
134.39606676   2.63144171   0.00000000
134.89606676   2.63144171   0.00000000
134.89606676   2.67110402   0.00000000
135.39606676   2.67110402   0.00000000
135.39606676   2.71500390   0.00000000
135.89606676   2.71500390   0.00000000
135.89606676   2.76332768   0.00000000
136.39606676   2.76332768   0.00000000
136.39606676   2.81622978   0.00000000
136.89606676   2.81622978   0.00000000
136.89606676   2.87382686   0.00000000
137.39606676   2.87382686   0.00000000
137.39606676   2.93619235   0.00000000
137.89606676   2.93619235   0.00000000
137.89606676   3.00335150   0.00000000
138.39606676   3.00335150   0.00000000
138.39606676   3.07527705   0.00000000
138.89606676   3.07527705   0.00000000
138.89606676   3.15188586   0.00000000
139.39606676   3.15188586   0.00000000
139.39606676   3.23303648   0.00000000
139.89606676   3.23303648   0.00000000
139.89606676   3.31852790   0.00000000
140.39606676   3.31852790   0.00000000
140.39606676   3.40809964   0.00000000
140.89606676   3.40809964   0.00000000
140.89606676   3.50143306   0.00000000
141.39606676   3.50143306   0.00000000
141.39606676   3.59815411   0.00000000
141.89606676   3.59815411   0.00000000
141.89606676   3.69783739   0.00000000
142.39606676   3.69783739   0.00000000
142.39606676   3.80001150   0.00000000
142.89606676   3.80001150   0.00000000
142.89606676   3.90416553   0.00000000
143.39606676   3.90416553   0.00000000
143.39606676   4.00975650   0.00000000
143.89606676   4.00975650   0.00000000
143.89606676   4.11621761   0.00000000
144.39606676   4.11621761   0.00000000
144.39606676   4.22296687   0.00000000
144.89606676   4.22296687   0.00000000
144.89606676   4.32941586   0.00000000
145.39606676   4.32941586   0.00000000
145.39606676   4.43497823   0.00000000
145.89606676   4.43497823   0.00000000
145.89606676   4.53907729   0.00000000
146.39606676   4.53907729   0.00000000
146.39606676   4.64115232   0.00000000
146.89606676   4.64115232   0.00000000
146.89606676   4.74066279   0.00000000
147.39606676   4.74066279   0.00000000
147.39606676   4.83708993   0.00000000
147.89606676   4.83708993   0.00000000
147.89606676   4.92993490   0.00000000
148.39606676   4.92993490   0.00000000
148.39606676   5.01871293   0.00000000
148.89606676   5.01871293   0.00000000
148.89606676   5.10294313   0.00000000
149.39606676   5.10294313   0.00000000
149.39606676   5.18213388   0.00000000
149.89606676   5.18213388   0.00000000
149.89606676   5.25576439   0.00000000
150.39606676   5.25576439   0.00000000
150.39606676   5.32326390   0.00000000
150.89606676   5.32326390   0.00000000
150.89606676   5.38399083   0.00000000
151.39606676   5.38399083   0.00000000
151.39606676   5.43721527   0.00000000
151.89606676   5.43721527   0.00000000
151.89606676   5.48210921   0.00000000
152.39606676   5.48210921   0.00000000
152.39606676   5.51774920   0.00000000
152.89606676   5.51774920   0.00000000
152.89606676   5.54313644   0.00000000
153.39606676   5.54313644   0.00000000
153.39606676   5.55723783   0.00000000
153.89606676   5.55723783   0.00000000
153.89606676   5.55904984   0.00000000
154.39606676   5.55904984   0.00000000
154.39606676   5.54768384   0.00000000
154.89606676   5.54768384   0.00000000
154.89606676   5.52246783   0.00000000
155.39606676   5.52246783   0.00000000
155.39606676   5.48305519   0.00000000
155.89606676   5.48305519   0.00000000
155.89606676   5.42952775   0.00000000
