#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.76192876   0.00000000
 12.76472801   3.76192876   0.00000000
 12.76472801  -1.01031298   0.00000000
124.16285824  -1.01031298   0.00000000
124.16285824  -1.01031298   0.00000000
126.16285824  -1.01031298   0.00000000
126.16285824  -1.00926295   0.00000000
126.66285824  -1.00926295   0.00000000
126.66285824  -1.00870704   0.00000000
127.16285824  -1.00870704   0.00000000
127.16285824  -1.00801283   0.00000000
127.66285824  -1.00801283   0.00000000
127.66285824  -1.00716565   0.00000000
128.16285824  -1.00716565   0.00000000
128.16285824  -1.00614850   0.00000000
128.66285824  -1.00614850   0.00000000
128.66285824  -1.00494214   0.00000000
129.16285824  -1.00494214   0.00000000
129.16285824  -1.00352521   0.00000000
129.66285824  -1.00352521   0.00000000
129.66285824  -1.00187437   0.00000000
130.16285824  -1.00187437   0.00000000
130.16285824  -0.99996451   0.00000000
130.66285824  -0.99996451   0.00000000
130.66285824  -0.99776897   0.00000000
131.16285824  -0.99776897   0.00000000
131.16285824  -0.99525986   0.00000000
131.66285824  -0.99525986   0.00000000
131.66285824  -0.99240834   0.00000000
132.16285824  -0.99240834   0.00000000
132.16285824  -0.98918510   0.00000000
132.66285824  -0.98918510   0.00000000
132.66285824  -0.98556073   0.00000000
133.16285824  -0.98556073   0.00000000
133.16285824  -0.98150626   0.00000000
133.66285824  -0.98150626   0.00000000
133.66285824  -0.97699369   0.00000000
134.16285824  -0.97699369   0.00000000
134.16285824  -0.97199655   0.00000000
134.66285824  -0.97199655   0.00000000
134.66285824  -0.96649054   0.00000000
135.16285824  -0.96649054   0.00000000
135.16285824  -0.96045410   0.00000000
135.66285824  -0.96045410   0.00000000
135.66285824  -0.95386909   0.00000000
136.16285824  -0.95386909   0.00000000
136.16285824  -0.94672131   0.00000000
136.66285824  -0.94672131   0.00000000
136.66285824  -0.93900115   0.00000000
137.16285824  -0.93900115   0.00000000
137.16285824  -0.93070407   0.00000000
137.66285824  -0.93070407   0.00000000
137.66285824  -0.92183103   0.00000000
138.16285824  -0.92183103   0.00000000
138.16285824  -0.91238890   0.00000000
138.66285824  -0.91238890   0.00000000
138.66285824  -0.90239066   0.00000000
139.16285824  -0.90239066   0.00000000
139.16285824  -0.89185555   0.00000000
139.66285824  -0.89185555   0.00000000
139.66285824  -0.88080901   0.00000000
140.16285824  -0.88080901   0.00000000
140.16285824  -0.86928256   0.00000000
140.66285824  -0.86928256   0.00000000
140.66285824  -0.85731337   0.00000000
141.16285824  -0.85731337   0.00000000
141.16285824  -0.84494379   0.00000000
141.66285824  -0.84494379   0.00000000
141.66285824  -0.83222051   0.00000000
142.16285824  -0.83222051   0.00000000
142.16285824  -0.81919373   0.00000000
142.66285824  -0.81919373   0.00000000
142.66285824  -0.80591588   0.00000000
143.16285824  -0.80591588   0.00000000
143.16285824  -0.79244034   0.00000000
143.66285824  -0.79244034   0.00000000
143.66285824  -0.77881980   0.00000000
144.16285824  -0.77881980   0.00000000
144.16285824  -0.76510449   0.00000000
144.66285824  -0.76510449   0.00000000
144.66285824  -0.75134019   0.00000000
145.16285824  -0.75134019   0.00000000
145.16285824  -0.73756602   0.00000000
145.66285824  -0.73756602   0.00000000
145.66285824  -0.72381221   0.00000000
146.16285824  -0.72381221   0.00000000
146.16285824  -0.71009762   0.00000000
146.66285824  -0.71009762   0.00000000
146.66285824  -0.69642730   0.00000000
147.16285824  -0.69642730   0.00000000
147.16285824  -0.68279009   0.00000000
147.66285824  -0.68279009   0.00000000
147.66285824  -0.66915631   0.00000000
148.16285824  -0.66915631   0.00000000
148.16285824  -0.65547571   0.00000000
148.66285824  -0.65547571   0.00000000
148.66285824  -0.64167587   0.00000000
149.16285824  -0.64167587   0.00000000
149.16285824  -0.62766108   0.00000000
149.66285824  -0.62766108   0.00000000
149.66285824  -0.61331194   0.00000000
150.16285824  -0.61331194   0.00000000
150.16285824  -0.59848596   0.00000000
150.66285824  -0.59848596   0.00000000
150.66285824  -0.58301912   0.00000000
151.16285824  -0.58301912   0.00000000
151.16285824  -0.56672872   0.00000000
151.66285824  -0.56672872   0.00000000
151.66285824  -0.54941758   0.00000000
152.16285824  -0.54941758   0.00000000
152.16285824  -0.53087964   0.00000000
152.66285824  -0.53087964   0.00000000
152.66285824  -0.51090698   0.00000000
153.16285824  -0.51090698   0.00000000
153.16285824  -0.48929821   0.00000000
153.66285824  -0.48929821   0.00000000
153.66285824  -0.46586794   0.00000000
154.16285824  -0.46586794   0.00000000
154.16285824  -0.44045719   0.00000000
154.66285824  -0.44045719   0.00000000
154.66285824  -0.41294428   0.00000000
155.16285824  -0.41294428   0.00000000
155.16285824  -0.38325563   0.00000000
