#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     6.98500880646362                2.069                    0
    12.7647280147465     6.98500880646362     3.76192876114338                    0
    111.398130221575                    0    -1.01031297625247                    0
                 0.5                    0    -1.01031297625145                    0
                 0.5                    0    -1.00877332131428                    0
                 0.5                    0    -1.00565634661211                    0
                 0.5                    0    -1.00088677814721                    0
                 0.5                    0   -0.994351861601898                    0
                 0.5                    0   -0.985901598835884                    0
                 0.5                    0   -0.975349142005164                    0
                 0.5                    0   -0.962471408829906                    0
                 0.5                    0   -0.947009993464679                    0
                 0.5                    0   -0.928672455136394                    0
                 0.5                    0   -0.907134070677407                    0
                 0.5                    0   -0.882040136833651                    0
                 0.5                    0   -0.853008903412151                    0
                 0.5                    0   -0.819635208719114                    0
                 0.5                    0   -0.781494874255333                    0
                 0.5                    0    -0.73814989638932                    0
                 0.5                    0   -0.689154449034815                    0
                 0.5                    0   -0.634061683754908                    0
                 0.5                    0   -0.572431282965812                    0
                 0.5                    0   -0.503837689012081                    0
                 0.5                    0   -0.427878898034013                    0
                 0.5                    0   -0.344185674130103                    0
                 0.5                    0   -0.252431007850148                    0
                 0.5                    0   -0.152339615132693                    0
                 0.5                    0  -0.0436972500234015                    0
                 0.5                    0   0.0736404115984023                    0
                 0.5                    0     0.19973956814139                    0
                 0.5                    0    0.334581018086172                    0
                 0.5                    0    0.478054054323765                    0
                 0.5                    0    0.629951744816637                    0
                 0.5                    0    0.789967786200594                    0
                 0.5                    0    0.957695076499031                    0
                 0.5                    0     1.13262610468287                    0
                 0.5                    0     1.31415520025704                    0
                 0.5                    0     1.50158262779497                    0
                 0.5                    0     1.69412045222817                    0
                 0.5                    0     1.89090004389807                    0
                 0.5                    0     2.09098104120311                    0
                 0.5                    0     2.29336154635964                    0
                 0.5                    0     2.49698929924786                    0
                 0.5                    0     2.70077355783072                    0
                 0.5                    0     2.90359741262723                    0
                 0.5                    0       3.104330277457                    0
                 0.5                    0     3.30184032806417                    0
                 0.5                    0     3.49500670172276                    0
                 0.5                    0     3.68273132051124                    0
                 0.5                    0      3.8639502533134                    0
                 0.5                    0     4.03764458049846                    0
                 0.5                    0     4.20285076396417                    0
                 0.5                    0     4.35867054735835                    0
                 0.5                    0      4.5042804114509                    0
                 0.5                    0     4.63894058434465                    0
                 0.5                    0     4.76200355473509                    0
                 0.5                    0     4.87292196135066                    0
                 0.5                    0     4.97125563932407                    0
                 0.5                    0      5.0566775045199                    0
                 0.5                    0     5.12897786289043                    0
                 0.5                    0     5.18806665900566                    0
                 0.5                    0     5.23397314191574                    0
                 0.5                    0     5.26684244216138                    0
                 0.5                    0     5.28692863249382                    0
                 0.5                    0     5.29458399284651                    0
                 0.5                    0     5.29024441643465                    0
                 0.5                    0     5.27441116947637                    0
                 0.5                    0      5.2476295343256                    0
                 0.5                    0     5.21046519929679                    0
                 0.5                    0     5.16347957648018                    0
                 0.5                    0     5.10720549626578                    0
                 0.5                    0     5.04212490902858                    0
                 0.5                    0     4.96865028942085                    0
                 0.5                    0     4.88711136396196                    0
                 0.5                    0      4.7977485567271                    0
                 0.5                    0     4.70071417378488                    0
                 0.5                    0     4.59608184302021                    0
                 0.5                    0     4.48386412565646                    0
                 0.5                    0     4.36403756571709                    0
                 0.5                    0     4.23657379959228                    0
                 0.5                    0     4.10147476957197                    0
                 0.5                    0      3.9588096304469                    0
                 0.5                    0     3.80875065662432                    0
                 0.5                    0      3.6516053843006                    0
                 0.5                    0     3.48784237633419                    0
                 0.5                    0     3.31810837275565                    0
                 0.5                    0     3.14323516198889                    0
                 0.5                    0     2.96423523182868                    0
                 0.5                    0     2.78228607443601                    0
                 0.5                    0      2.5987038557858                    0
                 0.5                    0     2.41490794417272                    0
                 0.5                    0      2.2323784563056                    0
                 0.5                    0     2.05260946656908                    0
                 0.5                    0     1.87706079579684                    0
                 0.5                    0     1.70711133190248                    0
                 0.5                    0     1.54401663978158                    0
                 0.5                    0     1.38887321713708                    0
                 0.5                    0     1.24259118940956                    0
                 0.5                    0     1.10587656689704                    0
                 0.5                    0    0.979223473287647                    0
                 0.5                    0    0.862916060281305                    0
                 0.5                    0    0.757039204840491                    0
                 0.5                    0     0.66149658985188                    0
                 0.5                    0    0.576034426819307                    0
                 0.5                    0     0.50026890530802                    0
                 0.5                    0    0.433715446377763                    0
                 0.5                    0    0.375817979543869                    0
                 0.5                    0    0.325976726498982                    0
                 0.5                    0    0.283573323642527                    0
                 0.5                    0    0.247992509467834                    0
                 0.5                    0    0.218640002523271                    0
                 0.5                    0    0.194956565398298                    0
                 0.5                    0    0.176428561013253                    0
                 0.5                    0    0.162595538774102                    0
                 0.5                    0    0.153055528314423                    0
                 0.5                    0    0.147468764911437                    0
                 0.5                    0    0.145560528582015                    0
                 0.5                    0    0.147123660351095                    0
                 0.5                    0    0.152021141279575                    0
                 0.5                    0    0.160188902909585                    0
                 0.5                    0    0.171638803902207                    0
                 0.5                    0    0.186461479124916                    0
                 0.5                    0    0.204828565602379                    0
                 0.5                    0    0.226993653798977                    0
                 0.5                    0    0.253291218853481                    0
                 0.5                    0    0.284132766951615                    0
                 0.5                    0    0.319999494623493                    0
                 0.5                    0    0.361430905559189                    0
                 0.5                    0    0.409009056596599                    0
                 0.5                    0    0.463338401310984                    0
                 0.5                    0    0.525021548850357                    0
                 0.5                    0    0.594631633640201                    0
                 0.5                    0    0.672682369197703                    0
                 0.5                    0    0.759597203619559                    0
                 0.5                    0    0.855679270962137                    0
                 0.5                    0    0.961084008858602                    0
                 0.5                    0     1.07579636032581                    0
                 0.5                    0     1.19961437710606                    0
                 0.5                    0     1.33214078474014                    0
                 0.5                    0     1.47278366123921                    0
                 0.5                    0     1.62076684189234                    0
                 0.5                    0     1.77515002705832                    0
                 0.5                    0     1.93485788485493                    0
                 0.5                    0      2.0987167624477                    0
                 0.5                    0     2.26549700804093                    0
                 0.5                    0     2.43395841865045                    0
                 0.5                    0     2.60289601623146                    0
                 0.5                    0       2.771183253007                    0
                 0.5                    0     2.93780987395402                    0
                 0.5                    0     3.10191201745807                    0
                 0.5                    0      3.2627926896878                    0
